date,rainfall_mm,temperature_C,inflow_cumecs,outflow_cumecs,water_level_m
2020-02-12,4.356974280616997,18.367304919451204,4.194123464444689,3.021501727315781,100.59943652952215
2020-02-13,1.9296892461844344,23.19054514383498,2.6403407395363856,1.3413435031023007,100.61242650188649
2020-02-14,3.241683929777808,24.65205088543495,3.9780942525818226,2.82362734220672,100.62397117099025
2020-02-15,9.225079070147169,27.426579982802266,11.464065919057344,8.3126004595707,100.65548582558512
2020-02-16,3.563177203107706,21.136664288632645,3.2976967509335178,1.5697446324851512,100.6727653467696
2020-02-17,2.6193694051511542,24.55389412203165,2.2158162382242845,0.9542962452701255,100.68538054669914
2020-02-18,2.797705223602557,25.14991817263579,2.4369096971623327,1.9260866189959454,100.69048877748081
2020-02-19,4.343026728096024,21.47764948270235,6.460901817346089,4.069723423712287,100.71440056141714
2020-02-20,1.6512634690105255,21.35842425026057,0.8918625770562457,0.3826820870979414,100.71949236631673
2020-02-21,2.1983942362467253,25.493728888186673,3.0052741618433285,2.6970326834765967,100.72257478110039
2020-02-22,6.299544787148501,24.34827427006396,6.7951640470975,2.9143798141908173,100.76138262342945
2020-02-23,4.256255230646128,27.502387597103162,3.9949867874908027,2.986322993061604,100.77146926137375
2020-02-24,3.59032168095776,19.73370639677502,4.399069142948044,3.9232634605265067,100.77622731819797
2020-02-25,6.512027129358068,23.246592360606062,6.425214914252671,3.3384777521014053,100.80709468981948
2020-02-26,1.8293715675630506,23.85391974223204,2.512501421976968,1.1837014393417404,100.82038268964583
2020-02-27,2.5568698344619607,29.069319540618025,3.5814123431650264,1.6499296974269235,100.83969751610321
2020-02-28,4.157860609562788,20.29793112716049,3.8323871348568432,2.114088740872669,100.85688050004305
2020-02-29,4.053829181194726,26.17326002577543,3.149127193194672,1.4187539328838874,100.87418423264616
2020-03-01,0.8516911485968262,26.263777537689432,0.9303451060298011,0.6941125008259987,100.8765465586982
2020-03-02,2.3609228272102296,33.231986213399864,3.3344808629814566,1.4376477495852817,100.89551488983216
2020-03-03,2.9339967407232126,19.964553178468694,2.0850805462978492,1.365125303148528,100.90271444226366
2020-03-04,4.489211084063536,21.71383340941253,5.041234033966147,4.528784664181764,100.9078389359615
2020-03-05,4.043527283035199,20.313221588883394,4.575494622341421,3.6923561443718618,100.91667032074119
2020-03-06,3.1447859280026176,16.651104139658,3.8778764805283523,2.7440230871512923,100.92800885467496
2020-03-07,0.4282101638120013,33.82343467131359,0.27044370190671035,0.14958966222661668,100.92921739507176
2020-03-08,3.265342388902921,18.792493845254388,3.9700847946628204,2.8264936044225673,100.94065330697417
2020-03-09,3.491278055570447,20.91847295472577,4.919324318985065,3.2640736728610644,100.95720581343541
2020-03-10,14.595995577565741,31.578832541410797,9.920651651216186,6.081773073460372,100.99559459921296
2020-03-11,2.8609195452612664,16.23446476530892,2.1100521137517023,0.9819236988656506,101.00687588336183
2020-03-12,4.174119044927995,28.781757846436907,6.141778284652826,5.17937457198391,101.01649992048851
2020-03-13,7.24042551776193,17.934878273291112,4.930562905405549,3.0810709146118564,101.03499484039645
2020-03-14,5.676145392944721,31.233473682647936,7.687686708002743,3.8231731318023985,101.07363997615846
2020-03-15,8.425609161222958,14.150611564795707,8.360545397767241,4.881552533338393,101.10842990480275
2020-03-16,0.8658244388153729,16.232652918746687,0.6469709256605389,0.39275332493282045,101.11097208081001
2020-03-17,1.3741237883206512,22.275388825205457,1.8835800471767419,1.5327989530568942,101.11447989175122
2020-03-18,2.074534088884454,29.859113450863678,1.961067975904641,1.5037610245528992,101.11905296126474
2020-03-19,0.7186343897045094,24.845208746817132,0.7292826498028081,0.5722334155916351,101.12062345360685
2020-03-20,3.513514587216295,23.321424635567148,3.018928977209084,1.2242228928030832,101.1385705144509
2020-03-21,1.478355421141034,31.730221037323588,1.615769816259534,0.9825124610911055,101.1449030880026
2020-03-22,9.15041749336418,35.77619769216537,6.071520450966738,3.8898536106902464,101.16671975640536
2020-03-23,1.6924017608905784,28.36128642206886,1.5080679617265222,0.6176988135853281,101.17562344788676
2020-03-24,2.5690064357392792,21.885727484493582,3.774929712833954,2.0003601858727618,101.19336914315637
2020-03-25,5.905924319408506,22.90928482995364,4.477478677546241,3.4930822069108776,101.20321310786274
2020-03-26,1.058276113934987,18.557763101213375,1.2241467821968774,0.5735799154168085,101.20971877653054
2020-03-27,0.6671663298199823,25.504087111270263,0.5505390265527051,0.3675701699579373,101.21154846509648
2020-03-28,3.833143487555225,16.85203507011836,4.88140521830219,2.4778058578475477,101.23558445870103
2020-03-29,4.050380971499506,27.759318276547504,2.5552786707938395,1.0375974467780555,101.25076127094118
2020-03-30,5.786909279647661,35.02787022819977,8.505721045186453,4.428084575091615,101.29153763564213
2020-03-31,4.870754440055496,28.58795789896525,4.645674643572856,4.125065836686077,101.296743723711
2020-04-01,4.1604473411405785,22.654261399025327,3.062299193175087,2.4521929027796188,101.30284478661495
2020-04-02,1.8677628339084527,27.634687063158953,1.0711559100303842,0.9423904608579532,101.30413244110669
2020-04-03,3.9696898232738884,33.102667225829386,2.6587311398832494,1.712028825105795,101.31359946425445
2020-04-04,4.148748520321405,32.85247317630569,4.230785660134094,1.9244494319348415,101.33666282653645
2020-04-05,1.8081685856170353,19.981210542183145,1.5134428496847248,1.0200298251259556,101.34159695678204
2020-04-06,10.844151039556854,27.551481947911615,14.41061193358571,9.038172493314603,101.39532135118475
2020-04-07,4.712547141536219,24.209492549649006,4.386851338724173,3.60677503487843,101.40312211422321
2020-04-08,1.396923490940793,29.032966239568434,1.0458965553803086,0.4696507388446496,101.40888457238856
2020-04-09,5.806555810404523,26.918069769083854,6.486764713029915,4.178258574753203,101.43196963377133
2020-04-10,6.490790280807799,13.151392952577762,7.832937830460337,3.720836063229919,101.47309065144363
2020-04-11,4.5167566975228315,23.259934568515806,3.012866005040023,1.6942489334069701,101.48627682215997
2020-04-12,2.7390396762778604,25.99279181448146,1.8286355220592325,1.4056328809002476,101.49050684857156
2020-04-13,1.7413706920924197,17.82817516420577,0.9345438941454902,0.5962474758102655,101.4938898127549
2020-04-14,3.138194392704196,27.905110049329927,3.880069870807162,2.2812643533146,101.50987786792983
2020-04-15,4.294051891444604,17.37992379136485,4.997437033106206,2.98465999484639,101.53000563831243
2020-04-16,3.367016899383298,21.00780476291473,3.2815986293103667,2.0664993944452283,101.54215663066108
2020-04-17,8.67105443397523,31.706559598500675,11.655375131552832,9.236981204069126,101.56634056993592
2020-04-18,5.223825671694112,20.581111055678658,6.820593263745265,5.770510715536133,101.57684139541801
2020-04-19,1.5738401087558638,27.869834796008377,1.7081742309008356,1.4992087390462037,101.57893105033655
2020-04-20,1.2623753096584476,16.232131410456567,1.7272718814346855,1.3705067988161286,101.58249870116275
2020-04-21,4.740702230034583,35.40657328382571,3.346182998471616,1.8661777954650012,101.5972987531928
2020-04-22,2.7890050519387013,23.47723180756371,1.7066469098806705,1.2698602488143884,101.60166661980347
2020-04-23,5.53762429237872,25.476604034738596,4.262584147785564,2.637693728924202,101.61791552399208
2020-04-24,4.710611257172984,25.895183982744825,2.6242196155174327,1.3838436671416101,101.63031928347584
2020-04-25,3.148803758852521,28.037834321656792,3.246950485783829,2.663914385962939,101.63614964447405
2020-04-26,1.5901213621201136,17.404100085069114,2.284377400261573,0.9576411016766792,101.6494170074599
2020-04-27,0.7523994493730439,24.973317645816685,0.40580178302189457,0.3452890253437231,101.65002213503668
2020-04-28,3.9172414833955793,21.706155871093216,2.436954762391734,1.537081757533548,101.65902086508527
2020-04-29,1.0405030672380644,16.55221386960865,0.9907660095500188,0.7119651860483669,101.66180887332028
2020-04-30,1.5324082588113943,29.93561100064355,2.1972819189630943,1.6033059933153202,101.66774863257676
2020-05-01,3.746212559973296,23.239135082002047,3.0574942513627867,2.591406373796655,101.67240951135241
2020-05-02,3.4858977510385842,26.212602128062596,3.511117554374646,2.5221580704475626,101.68229910619169
2020-05-03,1.167443912946964,25.899227093640295,0.6322559377156644,0.4469839522500718,101.68415182604635
2020-05-04,6.984653127047107,23.325738638119432,4.528452365999585,1.9622962417877126,101.70981338728846
2020-05-05,6.861716860896817,34.87513676815391,10.20083498062383,6.724431334496854,101.74457742374973
2020-05-06,4.847828416751729,24.763676736854954,7.102644050496912,3.3743561003098783,101.7818603032516
2020-05-07,4.843688908195961,17.21023841161666,2.44577218495668,1.8801063738760655,101.78751696136241
2020-05-08,4.847869578261463,22.99809319908341,7.03819418791478,4.617836348159067,101.81172053975997
2020-05-09,6.453119893714127,27.49868810056055,7.350877532043604,5.440486562244743,101.83082444945796
2020-05-10,5.313950721656497,27.662975546852756,7.269050408331797,3.059081370902785,101.87292413983225
2020-05-11,1.7095956214950725,19.56109532369119,1.6322190768584832,0.7220872038210187,101.88202545856262
2020-05-12,2.7584969614086403,29.64741253672385,2.8015185588545446,2.124004056441403,101.88880060358676
2020-05-13,13.593064396448975,16.1856653556448,13.441455243640666,5.861041285503129,101.96460474316812
2020-05-14,0.4629686381425404,30.72067601308209,0.5402215562133265,0.23533583266733926,101.9676536004036
2020-05-15,2.2572594189389146,18.403260554312972,1.4438588196347826,0.5862849922340239,101.9762293386776
2020-05-16,7.009625112056592,23.86877390495662,3.7149161842983047,3.262627736142671,101.98075222315916
2020-05-17,1.8065336524716733,30.3228433901335,1.4595526283239597,1.1220371835592264,101.9841273776068
2020-05-18,5.413958576698446,25.59802834443535,6.522091747601695,3.760805747150672,102.0117402376113
2020-05-19,3.4523892767937103,29.08349258856785,2.423071331989915,1.3284919657625072,102.02268603127358
2020-05-20,1.9180898340592845,28.09330979854966,2.250748821315973,1.2938465946068192,102.03225505354068
2020-05-21,0.3620224342423172,31.431343067023008,0.5321411370538592,0.41896896027431435,102.03338677530847
2020-05-22,3.838305039870936,30.31104925456856,2.279572110597481,1.6656498441214573,102.03952599797323
2020-05-23,1.6772186429656886,22.731278457317792,1.9667101334682382,0.9687970533864724,102.04950512877404
2020-05-24,3.045774750549615,28.164708168967326,2.8744505887835246,1.4000145762452934,102.06424948889943
2020-05-25,4.814601939851552,17.367240691511267,6.587060351918813,2.9588931822817313,102.1005311605958
2020-05-26,6.105624596694156,24.710475463311077,4.134422410096228,3.0187541449288413,102.11168784324748
2020-05-27,2.2512647115480475,29.092423673192698,2.684916720323152,2.1001051588077906,102.11753595886263
2020-05-28,1.9150032306483353,25.66923827123,2.562495102656064,1.3645881283420778,102.12951502860577
2020-05-29,1.0226121558565935,27.23319865758543,1.477280061357421,0.6063828112014062,102.13822400110733
2020-05-30,6.3092581447928335,23.933638120171043,7.465417259796509,3.2928897962409938,102.17994927574289
2020-05-31,12.363451951017218,30.645347187675714,12.328522281585125,10.897550915155408,102.19425898940719
2020-06-01,6.772952766399335,24.59792113145504,7.571126557932674,4.146875523753972,102.22850149974897
2020-06-02,7.791202105285401,22.67274908797973,10.665415397006269,8.368208361145738,102.25147357010758
2020-06-03,1.8196681910446315,29.432587062845272,1.9481545009810304,1.3877323720235661,102.25707779139715
2020-06-04,4.615603330111346,17.9742003881777,2.448056278984686,1.4467273781165844,102.26709108040583
2020-06-05,5.760138997921555,27.505166717586725,8.242463385014718,4.14467021771128,102.30806901207886
2020-06-06,1.3262771948626426,19.787575628864307,1.577642202572212,0.7268090490825636,102.31657734361376
2020-06-07,9.574304292531924,31.389634146190826,11.264297159668358,7.96956327838705,102.34952468242658
2020-06-08,0.8364268672019667,23.694863733766024,0.5986099256543127,0.4712957051801778,102.35079782463131
2020-06-09,8.611314031791569,25.674923604098442,9.97952671105385,7.204740533208992,102.37854568640977
2020-06-10,0.8305642553938417,27.06285198322061,0.742411824505205,0.4938160169443371,102.38103164448538
2020-06-11,1.38707531988955,15.351577018429213,1.5968468498972264,0.6722335794519622,102.39027777718982
2020-06-12,4.674500986272675,21.747075792215718,2.835519718440833,2.5072924003551003,102.39356005037068
2020-06-13,3.516829276543892,30.217729546432768,4.071944264936838,3.254937541990489,102.40173011760015
2020-06-14,2.434153266354022,29.33882512085444,3.649802818200722,1.9942924746715174,102.41828522103543
2020-06-15,9.33428761077968,26.415161026976083,5.1171688424163575,4.554204354910346,102.4239148659105
2020-06-16,1.0499453762041158,18.25268214287238,1.5509522045712587,1.0871256709971573,102.42855313124625
2020-06-17,2.9565844011193194,27.927517304292895,2.681349929924172,1.8533794488547939,102.43683283605694
2020-06-18,5.094790180997809,28.56699795102723,6.983701219347136,5.405640275410311,102.4526134454963
2020-06-19,4.112761820410063,25.235086065618724,5.2741460578829455,4.2503546370352145,102.46285135970479
2020-06-20,1.9701791424039188,31.115854752957286,2.102213182001749,1.530914263817917,102.46856434888662
2020-06-21,2.0314211679308736,21.582841049349383,2.515811939080397,1.167457179658909,102.48204789648084
2020-06-22,6.043399844517546,22.450712112500128,8.330920728833583,4.741408180323636,102.51794302196593
2020-06-23,6.237382637731541,12.576942104570927,5.639469144339164,4.872737184228027,102.52561034156705
2020-06-24,4.191397665657713,29.59913755073832,3.4664248627976773,1.7758765158530911,102.54251582503649
2020-06-25,1.618343874331046,26.56930981735067,1.8895676032362747,1.1074444169126236,102.55033705689972
2020-06-26,2.0860677838233777,16.590898374333854,2.7282552856877995,1.6807101341331256,102.56081250841527
2020-06-27,3.2796563769270555,16.207005000029262,4.139861491770356,2.5654824947720485,102.57655629838526
2020-06-28,3.645541147836445,20.636846863144946,4.731233059137911,3.342473231631309,102.59044389666032
2020-06-29,4.954872236956177,28.968289709901768,4.635695791926032,4.0401846630205425,102.59639900794937
2020-06-30,2.838054445286359,23.498197559556857,3.7400852553659845,1.9461397334457964,102.61433846316858
2020-07-01,5.951024465004442,20.976065416698376,3.6908792619277855,1.7005751598134855,102.63424150418972
2020-07-02,5.905895657349026,19.969420534582518,6.168643627795383,3.076519990594221,102.66516274056173
2020-07-03,7.967907366157049,19.745440210859066,4.029838156480705,3.3990171649903598,102.67147095047663
2020-07-04,3.387859658473915,15.331608494462198,2.7935810680683595,2.0194948571210567,102.6792118125861
2020-07-05,4.242337684053278,18.963020841768127,3.6758224211675747,1.9958002615916988,102.69601203418186
2020-07-06,3.0084704132281965,19.64710960161416,2.6961090278495217,2.1783845653395444,102.70118927880696
2020-07-07,1.6355893650339979,28.41311618228573,1.9552934495088388,1.624232935549975,102.70449988394655
2020-07-08,12.18019243967026,24.171384734266926,10.822808667300826,8.909954827806114,102.7236284223415
2020-07-09,7.30683345601808,20.872075784912695,6.931946301289298,5.957753213525372,102.73337035321914
2020-07-10,5.823685856903767,36.54861377703094,4.295225323815202,2.2598061383028827,102.75372454507426
2020-07-11,3.3018121853843803,21.68051543226667,2.8833134065104966,2.241836620420042,102.76013931293517
2020-07-12,1.511896208421921,30.835514571918182,1.0995561919595824,0.6930170047187,102.76420470480758
2020-07-13,6.538187819106406,33.10554278893858,3.747662606744282,3.0768282884971536,102.77091304799005
2020-07-14,2.967867581405676,17.150198311713286,3.2748893080442856,2.5028188880409683,102.77863375219009
2020-07-15,4.517232635444629,25.36981482036784,5.277088978776822,4.159526722772281,102.78980937475012
2020-07-16,2.0793809041129463,22.41233174545888,2.3278468478311876,1.6948608718889757,102.79613923450955
2020-07-17,4.006683503289973,22.00537801720332,3.8604156908139,1.8866406791568895,102.81587698462612
2020-07-18,2.18826412524049,27.776884084034542,1.9252036606629246,1.2947253739752802,102.82218176749299
2020-07-19,2.2590390395334055,21.88564751788358,3.079823938292308,2.7482342928667394,102.82549766394725
2020-07-20,3.9690987565003533,22.520154768367647,4.044836246156324,3.5137251125035003,102.83080877528378
2020-07-21,0.8181309501878172,24.159425521873533,0.8010989999519028,0.337732818266348,102.83544243710064
2020-07-22,0.8599381572162412,23.133003658117154,0.4520196694249245,0.2180576370311448,102.83778205742458
2020-07-23,1.801148875805843,19.132148964939375,1.5152125790029591,0.7058835788786754,102.84587534742582
2020-07-24,2.8120303091021177,28.97953252423737,2.4751367579647234,1.8885044835601525,102.85174167016986
2020-07-25,6.074385825772574,30.242654692538004,5.45979636016162,4.416389227737907,102.8621757414941
2020-07-26,2.9371926326700066,26.718092947676087,3.1726743249082268,1.6077707449482626,102.8778247772937
2020-07-27,3.285760748479017,23.11723674488867,3.3961706775631266,2.2174493125099235,102.88961199094423
2020-07-28,2.642189086762838,21.473946318351093,2.9272947453478086,2.4014106762867122,102.89487083163485
2020-07-29,4.2379490594773035,21.481899685367768,5.360510828601046,4.1082996394079485,102.90739294352677
2020-07-30,1.6211591174534492,36.78688182516354,2.1285588014059473,1.4285154086620984,102.91439337745422
2020-07-31,3.0603278680021657,29.689191507833222,3.7278559968324667,2.591507987779454,102.92575685754474
2020-08-01,4.481849585145156,20.799449607083307,6.523438272884568,4.267504633242923,102.94831619394115
2020-08-02,3.946061616465207,25.823489137185703,2.0449777029008227,1.1222310554001587,102.95754366041616
2020-08-03,3.3659525992851655,23.187324874503187,2.3419557194369287,1.5984105316666837,102.96497911229386
2020-08-04,3.3970196750926327,27.919001880781455,1.724201072647331,1.2835688174218058,102.96938543484612
2020-08-05,4.791580653623545,27.71749551394671,5.498217640865403,4.600146787425114,102.97836614338053
2020-08-06,12.556398393757895,30.418048269527354,17.554228539260084,12.606493338357513,103.02784349538955
2020-08-07,1.7186736667043376,20.74721770668902,1.27780344478655,0.9974032388821105,103.0306474974486
2020-08-08,12.786704653570112,25.523676493190653,18.24706925475224,8.759246806269653,103.12552572193341
2020-08-09,1.651579222658572,16.257265075212366,0.9253259809353797,0.5836759537619262,103.12894222220515
2020-08-10,0.3070269905579621,18.713298497855778,0.44041057645801734,0.17821910261687557,103.13156413694357
2020-08-11,2.151780018906317,29.4205041827959,1.832504682049549,0.95902195991909,103.14029896416487
2020-08-12,4.2958985216707015,20.246581042973364,2.5836428478369577,1.9719159463743254,103.1464162331795
2020-08-13,10.90319363196041,20.795456009760727,10.749150686689951,9.63021758448245,103.15760556420157
2020-08-14,1.5101283367042972,24.958609627249754,1.1428297394685576,0.5138037366435454,103.16389582422983
2020-08-15,4.7716161912055695,28.4738051542327,3.7451122470400127,2.249865538540536,103.17884829131482
2020-08-16,0.9544798892998784,19.69586602082952,0.7705420363557447,0.6164609712675797,103.1803891019657
2020-08-17,10.650779376600418,7.595955856199581,13.878241359812375,6.967124435616125,103.24950027120767
2020-08-18,7.400159622021104,20.648883789282444,7.68995932042012,5.210274067924071,103.27429712373262
2020-08-19,2.2627517197136213,31.028140389764186,1.8357878914821486,1.407196861015061,103.2785830340373
2020-08-20,8.193385582156633,26.715675255084367,9.097392811561106,6.440887928236034,103.30514808287055
2020-08-21,3.0462527546224134,31.619374018936064,3.704702341388309,1.8301687738396475,103.32389341854604
2020-08-22,7.659641225339348,19.340919289336522,5.918022647705194,3.418796022145652,103.34888568480163
2020-08-23,3.3468908469847003,16.80301866167972,3.0575491261662955,2.421260593341342,103.35524857012987
2020-08-24,3.4561141053555886,27.3127427632377,2.1493092991063065,1.4553258199601307,103.36218840492134
2020-08-25,2.3010777586048556,26.20011368842523,1.5673776185024175,0.6310494370112564,103.37155168673625
2020-08-26,5.214017082953125,26.527771601886293,6.158368667554354,4.806578293449435,103.3850695904773
2020-08-27,3.6536825611326194,29.66498321325284,2.4897594074625387,1.03986215206137,103.39956856303131
2020-08-28,4.845851889642464,27.108424619561298,4.967789919935286,3.839440352377827,103.41085205870688
2020-08-29,0.734107476985945,27.028087965701893,0.8875699007523437,0.4448857856460069,103.41527889985795
2020-08-30,7.840261481189032,28.575035069005704,4.758073763962239,4.182521650436906,103.4210344209932
2020-08-31,9.156582318623249,27.512083160935138,9.772932198704552,5.707102887289664,103.46169271410734
2020-09-01,3.6410131776623365,29.28722965858703,2.7546550651855655,1.552153942531723,103.47371772533388
2020-09-02,11.987413283809783,30.042604123892907,17.5367090574653,8.320186833392786,103.56588294757461
2020-09-03,10.230083312822291,32.658444006204576,10.06175390790851,5.562158767904397,103.61087889897465
2020-09-04,5.292783683065992,21.754043375481604,6.912336057655708,5.794786758540491,103.6220543919658
2020-09-05,8.262989264072518,27.402810537053735,8.678010642681194,7.7943042498714625,103.6308914558939
2020-09-06,6.881048496512996,23.148383157013516,3.7392479921869723,2.1842995331003188,103.64644094048477
2020-09-07,0.5422594018073861,20.832205063603666,0.6144619870868312,0.38361188469703517,103.64874944150867
2020-09-08,2.684992637891893,21.552298394598168,3.8970072884365616,2.9657607698467707,103.65806190669457
2020-09-09,5.550461547119474,27.474777587807626,6.114454047574505,5.155083307433863,103.66765561409598
2020-09-10,9.55451459675709,27.09126277393,12.604209213272602,8.779111115727131,103.70590659507143
2020-09-11,0.8888878366287051,27.002060146192186,1.2304042886532371,0.7330291645392719,103.71088034631256
2020-09-12,0.5859781439631561,23.871431762153335,0.42663883342375336,0.2586757837819106,103.71255997680899
2020-09-13,3.191956988513794,25.017073755892053,2.2728165028802496,1.699632802682557,103.71829181381096
2020-09-14,0.337725690791808,29.088763479380248,0.37520682191626714,0.15068648599603196,103.72053701717016
2020-09-15,3.1084806884600367,17.553034701753468,2.8319144050314393,2.01007774699078,103.72875538375057
2020-09-16,4.372309033941872,25.12321049214292,5.858287678753288,3.384605232977074,103.75349220820833
2020-09-17,1.4478515910459826,25.449780740633948,2.0270257067129767,1.6157394860359366,103.75760507041511
2020-09-18,3.174101583938334,28.766521345388245,2.708846151811595,1.209487129144333,103.77259866064178
2020-09-19,6.457695352432774,18.248757940285874,4.7584855840340525,3.302870237498654,103.78715481410713
2020-09-20,2.143108154002171,32.475668727587056,2.744304673126951,1.7576899439317124,103.79702096139908
2020-09-21,1.6766435954014511,26.06815212214255,1.2990735771801714,0.9368434901979878,103.8006432622689
2020-09-22,3.064548781081428,26.332902733474683,4.053216097641936,1.7527192556309295,103.82364823068902
2020-09-23,1.311173407478918,22.993101213338868,1.2111810336552735,0.8357050950423617,103.82740299007514
2020-09-24,11.414819999064324,27.69011177398422,13.327371940337814,9.072505747387073,103.86995165200464
2020-09-25,3.4252149611292313,25.23977025141553,2.0398364668272975,1.3877620397733896,103.87647239627519
2020-09-26,1.8334030145668039,31.044909720532328,2.0604870738110415,1.4459340976376078,103.88261792603693
2020-09-27,3.9169141831233207,17.79252875968192,3.727992319884213,2.7521305652675823,103.89237654358308
2020-09-28,3.051633961610025,25.87772914945254,3.315931289199153,2.661016621430957,103.89892569026077
2020-09-29,2.7947249203891147,27.04256174188713,1.8669159535585609,0.9986326849274358,103.90760852294709
2020-09-30,2.14263978939523,24.068138028184542,2.6501749003756916,2.1533325793647613,103.91257694615719
2020-10-01,2.05666681983048,22.97667088346477,2.802819531545104,1.8193881915937111,103.92241125955671
2020-10-02,0.7520703774843102,23.185213605156463,0.5390387720122987,0.2363842088838949,103.925437805188
2020-10-03,8.254681365545624,25.87319634683914,4.917433840636573,2.1109336966871597,103.95350280662748
2020-10-04,5.054605820703131,15.95020549509647,2.646786644974569,1.5010434170715716,103.96496023890651
2020-10-05,4.20329231335796,29.82507480531615,4.800040029887037,3.8037844666910017,103.97492279453847
2020-10-06,3.013840042002095,22.599340661520745,3.3366043362260807,2.5152673722509653,103.98313616417822
2020-10-07,1.4247837513217438,25.639013486833914,1.4913174661855162,1.1845646219298234,103.98620369262078
2020-10-08,1.7369954639635021,26.835511333940335,1.2713887858147068,0.8373805531302911,103.99054377494762
2020-10-09,0.844555247856698,22.370973063435216,0.7524193341890003,0.4665748521517678,103.993402219768
2020-10-10,1.927084278789267,24.34480796500502,2.109148139044166,0.999158866767626,104.00450211249077
2020-10-11,1.2480287074381984,14.823798796872481,1.2439936544792423,0.7017323132597235,104.00992472590296
2020-10-12,9.862693074851016,28.660618036665362,14.673571947086986,9.05373597682552,104.06612308560557
2020-10-13,6.167230005171543,30.400345001610823,3.925070338451837,1.7439095946355117,104.08793469304374
